last_minute_ratio,engagement_intensity,deadline_pressure,login_consistency,early_starter,completion_rate,activity_span,high_risk,id_student
0.29411764705882354,13.706896551724139,0.0,9.886859966642595,1,1.0,45.0,1,546675
0.29411764705882354,13.706896551724139,0.0,9.886859966642595,1,1.0,45.0,1,546675
0.23076923076923078,13.93,1.5384615384615385,6.959590320981361,1,1.0,31.0,1,546830
0.23076923076923078,13.93,1.5384615384615385,6.959590320981361,1,1.0,31.0,1,546830
,0.0,0.0,0.0,0,0.0,0.0,1,546954
0.3333333333333333,17.976744186046513,0.25,1.9820624179302297,0,1.0,5.0,0,547287
0.0,21.376237623762375,2.0,0.0,0,0.6,0.0,1,547332
0.2727272727272727,33.50406504065041,0.0,67.76295582261876,1,1.0,175.0,1,547413
0.2727272727272727,33.50406504065041,0.0,67.76295582261876,1,1.0,175.0,1,547413
0.3333333333333333,16.458333333333332,1.0,1.7320508075688772,0,0.6,3.0,1,547571
0.0,32.57142857142857,12.0,7.0710678118654755,0,0.4,10.0,1,547685
0.0,32.57142857142857,12.0,7.0710678118654755,0,0.4,10.0,1,547685
,24.0,0.0,0.0,0,0.0,0.0,1,547816
,24.0,0.0,0.0,0,0.0,0.0,1,547816
0.3333333333333333,12.666666666666666,0.6,3.3763886032268267,1,1.0,13.0,1,547986
0.3333333333333333,12.666666666666666,0.6,3.3763886032268267,1,1.0,13.0,1,547986
0.0,22.725490196078432,2.75,0.9574271077563381,0,0.8,2.0,1,548261
0.0,22.725490196078432,2.75,0.9574271077563381,0,0.8,2.0,1,548261
1.0,6.388888888888889,0.0,0.0,0,0.2,0.0,1,548383
0.0,49.25675675675676,2.0,0.0,0,1.0,0.0,0,548386
0.0,14.303448275862069,0.0,8.211490207542807,1,1.0,23.0,0,548509
0.391304347826087,9.326732673267326,1.0,3.3380918415851206,1,1.0,19.0,0,548602
0.391304347826087,9.326732673267326,1.0,3.3380918415851206,1,1.0,19.0,0,548602
0.08695652173913043,17.08016877637131,0.0,5.547902376504184,1,1.0,22.0,0,548677
0.08695652173913043,17.08016877637131,0.0,5.547902376504184,1,1.0,22.0,0,548677
0.3333333333333333,69.25862068965517,0.0,7.089465869569404,1,1.0,34.0,1,548764
0.3333333333333333,69.25862068965517,0.0,7.089465869569404,1,1.0,34.0,1,548764
0.375,8.62135922330097,0.0,2.8535691936340255,0,1.0,8.0,0,548854
0.75,29.220338983050848,0.0,2.257152374587339,1,1.0,11.0,1,548926
0.75,29.220338983050848,0.0,2.257152374587339,1,1.0,11.0,1,548926
0.75,29.220338983050848,0.0,2.257152374587339,1,1.0,11.0,1,548926
0.75,29.220338983050848,0.0,2.257152374587339,1,1.0,11.0,1,548926
0.0,17.0,2.0,0.0,0,0.6,0.0,1,549636
0.0,9.466666666666667,2.3333333333333335,0.5773502691896258,0,0.6,1.0,1,549928
0.0,9.466666666666667,2.3333333333333335,0.5773502691896258,0,0.6,1.0,1,549928
0.0,10.75,0.0,2.870208222079931,0,1.0,6.0,0,549951
0.25,17.321739130434782,1.1875,3.885335678333769,1,1.0,19.0,1,550092
0.25,17.321739130434782,1.1875,3.885335678333769,1,1.0,19.0,1,550092
0.17647058823529413,39.55778894472362,0.0,18.60147053010468,1,1.0,71.0,1,550545
0.17647058823529413,39.55778894472362,0.0,18.60147053010468,1,1.0,71.0,1,550545
0.17647058823529413,39.55778894472362,0.0,18.60147053010468,1,1.0,71.0,1,550545
0.875,19.233333333333334,0.125,0.8345229603962803,0,1.0,3.0,1,550812
0.875,19.233333333333334,0.125,0.8345229603962803,0,1.0,3.0,1,550812
0.25,15.37037037037037,7.125,8.659222993845514,0,1.0,26.0,1,550893
0.25,15.37037037037037,7.125,8.659222993845514,0,1.0,26.0,1,550893
0.25,15.37037037037037,7.125,8.659222993845514,0,1.0,26.0,1,550893
0.4444444444444444,18.496402877697843,1.0,1.0690449676496976,0,1.0,2.0,0,551115
0.0,16.920454545454547,3.5,2.138089935299395,0,1.0,6.0,1,551267
0.2222222222222222,21.008,1.75,1.9820624179302297,0,1.0,6.0,0,551304
0.125,12.89090909090909,0.0,4.2370250120079485,1,1.0,12.0,0,551478
0.125,12.89090909090909,0.0,4.2370250120079485,1,1.0,12.0,0,551478
0.4,29.25,0.0,104.3728892002133,1,1.0,199.0,1,551528
0.4,29.25,0.0,104.3728892002133,1,1.0,199.0,1,551528
0.4,29.25,0.0,104.3728892002133,1,1.0,199.0,1,551528
0.375,25.44736842105263,1.1428571428571428,1.0690449676496976,0,1.0,2.0,1,551604
0.5,27.0,1.0,1.4142135623730951,0,0.4,2.0,1,551856
0.5,27.0,1.0,1.4142135623730951,0,0.4,2.0,1,551856
0.3333333333333333,37.23913043478261,2.1666666666666665,2.5625508125043424,0,1.0,7.0,1,551902
0.14285714285714285,18.673076923076923,2.0714285714285716,6.707794383737884,1,1.0,25.0,1,552166
0.14285714285714285,18.673076923076923,2.0714285714285716,6.707794383737884,1,1.0,25.0,1,552166
0.0,41.18181818181818,2.0,0.0,0,0.2,0.0,1,552234
0.3076923076923077,30.969298245614034,6.333333333333333,9.08878763125537,0,1.0,22.0,1,552441
0.3076923076923077,30.969298245614034,6.333333333333333,9.08878763125537,0,1.0,22.0,1,552441
0.3333333333333333,14.612244897959183,0.7272727272727273,3.1651511525015383,0,1.0,12.0,1,552498
0.3333333333333333,14.612244897959183,0.7272727272727273,3.1651511525015383,0,1.0,12.0,1,552498
0.3333333333333333,12.6,2.3333333333333335,3.5118845842842465,0,0.6,7.0,1,552590
0.42857142857142855,9.6,1.3333333333333333,0.816496580927726,0,1.0,2.0,0,552913
0.4444444444444444,25.5,0.875,1.246423454758225,0,1.0,3.0,0,553021
0.5,22.34567901234568,0.0,7.528129068548657,1,1.0,26.0,0,553280
0.5,22.34567901234568,0.0,7.528129068548657,1,1.0,26.0,0,553280
0.0,22.895833333333332,2.0,0.0,0,1.0,0.0,0,553394
0.0,28.555555555555557,2.0,0.0,0,0.2,0.0,1,553410
1.0,18.857142857142858,0.0,0.0,0,0.2,0.0,1,553568
1.0,18.857142857142858,0.0,0.0,0,0.2,0.0,1,553568
0.09523809523809523,36.41379310344828,0.0,7.8958683399677625,1,1.0,31.0,0,553655
0.09523809523809523,36.41379310344828,0.0,7.8958683399677625,1,1.0,31.0,0,553655
0.15384615384615385,10.982758620689655,0.0,61.37786591469619,1,1.0,161.0,1,553741
0.15384615384615385,10.982758620689655,0.0,61.37786591469619,1,1.0,161.0,1,553741
0.0,12.842105263157896,3.75,3.5,0,1.0,7.0,1,554141
0.17391304347826086,29.255144032921812,0.09090909090909091,2.8100006932568355,0,1.0,10.0,1,554205
0.17391304347826086,29.255144032921812,0.09090909090909091,2.8100006932568355,0,1.0,10.0,1,554205
0.15384615384615385,31.385135135135137,0.0,59.305705178057416,1,1.0,144.0,1,554470
0.15384615384615385,31.385135135135137,0.0,59.305705178057416,1,1.0,144.0,1,554470
0.38461538461538464,24.925233644859812,0.0,2.151461800448216,0,1.0,6.0,0,554583
0.38461538461538464,24.925233644859812,0.0,2.151461800448216,0,1.0,6.0,0,554583
0.21428571428571427,26.387096774193548,0.0,52.98356577051267,1,1.0,174.0,1,554588
0.21428571428571427,26.387096774193548,0.0,52.98356577051267,1,1.0,174.0,1,554588
0.21428571428571427,26.387096774193548,0.0,52.98356577051267,1,1.0,174.0,1,554588
0.0,29.170731707317074,2.0,0.0,0,1.0,0.0,0,554870
0.0,11.853658536585366,5.625,6.802048010919737,0,1.0,19.0,1,554951
0.1111111111111111,12.566666666666666,0.375,2.774243783705493,0,1.0,8.0,0,555008
0.0,33.166666666666664,4.5,3.5355339059327378,0,0.4,5.0,1,555368
0.1111111111111111,40.9375,0.0,2.3566016694748027,0,1.0,5.0,0,555604
0.0,14.791044776119403,2.0,0.0,0,1.0,0.0,0,555706
0.0,5.666666666666667,2.0,0.0,0,0.2,0.0,1,555953
,8.0,0.0,0.0,0,0.0,0.0,1,556007
,8.0,0.0,0.0,0,0.0,0.0,1,556007
,8.0,0.0,0.0,0,0.0,0.0,1,556007
0.0,27.25,4.333333333333333,4.041451884327381,0,0.6,7.0,1,556042
0.3333333333333333,23.116564417177916,1.6666666666666667,6.21825270205921,0,1.0,16.0,1,556109
0.3333333333333333,23.116564417177916,1.6666666666666667,6.21825270205921,0,1.0,16.0,1,556109
0.4444444444444444,20.833333333333332,0.875,1.246423454758225,0,1.0,3.0,0,556246
0.3888888888888889,20.256880733944953,0.0,3.0097879542273014,1,1.0,12.0,0,556295
0.3888888888888889,20.256880733944953,0.0,3.0097879542273014,1,1.0,12.0,0,556295
0.6666666666666666,17.48913043478261,0.3333333333333333,1.7511900715418263,0,1.0,4.0,1,556521
0.6666666666666666,17.48913043478261,0.3333333333333333,1.7511900715418263,0,1.0,4.0,1,556521
0.6666666666666666,17.48913043478261,0.3333333333333333,1.7511900715418263,0,1.0,4.0,1,556521
0.2608695652173913,31.99004975124378,1.5909090909090908,3.486833614901729,1,1.0,17.0,0,556584
0.2608695652173913,31.99004975124378,1.5909090909090908,3.486833614901729,1,1.0,17.0,0,556584
0.0,12.466666666666667,5.0,4.242640687119285,0,0.4,6.0,1,556587
0.5,17.945652173913043,1.0,4.08248290463863,0,0.8,9.0,1,556709
0.5,17.945652173913043,1.0,4.08248290463863,0,0.8,9.0,1,556709
0.3333333333333333,20.45,2.25,2.434865792722759,0,1.0,8.0,0,556858
0.07142857142857142,23.084848484848486,0.07142857142857142,4.1410568274719015,1,1.0,13.0,1,556918
0.07142857142857142,23.084848484848486,0.07142857142857142,4.1410568274719015,1,1.0,13.0,1,556918
,14.0,0.0,0.0,0,0.0,0.0,1,557172
0.5,35.429245283018865,0.6923076923076923,2.1750331562459526,0,1.0,8.0,1,557700
0.5,35.429245283018865,0.6923076923076923,2.1750331562459526,0,1.0,8.0,1,557700
0.5,35.429245283018865,0.6923076923076923,2.1750331562459526,0,1.0,8.0,1,557700
,0.0,0.0,0.0,0,0.0,0.0,1,557849
0.0,8.291139240506329,3.2,2.6832815729997477,0,1.0,6.0,1,557995
1.0,57.8,0.0,0.7071067811865476,0,0.4,1.0,1,558122
1.0,57.8,0.0,0.7071067811865476,0,0.4,1.0,1,558122
0.6666666666666666,25.56756756756757,2.3333333333333335,3.2145502536643185,0,0.6,6.0,1,558444
0.6666666666666666,25.56756756756757,2.3333333333333335,3.2145502536643185,0,0.6,6.0,1,558444
0.5,44.2,1.0,1.4142135623730951,0,0.4,2.0,1,558471
0.25,10.78,0.0,2.6367367999823097,0,1.0,7.0,0,558518
0.4444444444444444,25.974358974358974,1.0,1.0690449676496976,0,1.0,2.0,0,558616
0.38461538461538464,14.391304347826088,0.8461538461538461,3.933746175639574,1,1.0,17.0,1,558806
0.38461538461538464,14.391304347826088,0.8461538461538461,3.933746175639574,1,1.0,17.0,1,558806
0.21739130434782608,21.534246575342465,1.0909090909090908,6.046715683970147,1,1.0,31.0,1,558914
0.21739130434782608,21.534246575342465,1.0909090909090908,6.046715683970147,1,1.0,31.0,1,558914
0.16666666666666666,15.177777777777777,2.1666666666666665,3.8686776379877745,0,1.0,10.0,1,559157
0.15384615384615385,19.330434782608695,1.7692307692307692,4.265244153891743,1,1.0,18.0,1,559469
0.15384615384615385,19.330434782608695,1.7692307692307692,4.265244153891743,1,1.0,18.0,1,559469
0.391304347826087,19.273972602739725,0.3181818181818182,3.1378846929612227,1,1.0,13.0,0,559706
0.391304347826087,19.273972602739725,0.3181818181818182,3.1378846929612227,1,1.0,13.0,0,559706
0.38095238095238093,46.45957446808511,0.0,57.039782977368205,1,1.0,185.0,0,559770
0.38095238095238093,46.45957446808511,0.0,57.039782977368205,1,1.0,185.0,0,559770
1.0,21.254901960784313,0.0,0.5,0,0.8,1.0,1,559912
1.0,21.254901960784313,0.0,0.5,0,0.8,1.0,1,559912
1.0,21.254901960784313,0.0,0.5,0,0.8,1.0,1,559912
1.0,28.923076923076923,0.0,0.0,0,0.2,0.0,1,559977
1.0,28.923076923076923,0.0,0.0,0,0.2,0.0,1,559977
0.043478260869565216,29.251082251082252,0.0,6.27852796600552,1,1.0,26.0,0,560114
0.043478260869565216,29.251082251082252,0.0,6.27852796600552,1,1.0,26.0,0,560114
0.13043478260869565,26.295566502463053,2.1818181818181817,4.414654855045578,1,1.0,24.0,0,560311
0.13043478260869565,26.295566502463053,2.1818181818181817,4.414654855045578,1,1.0,24.0,0,560311
0.2857142857142857,10.966101694915254,1.3333333333333333,1.0327955589886444,0,1.0,2.0,0,560494
0.21428571428571427,24.142045454545453,6.0,6.670832032063167,0,1.0,20.0,1,560784
0.21428571428571427,24.142045454545453,6.0,6.670832032063167,0,1.0,20.0,1,560784
0.21428571428571427,24.142045454545453,6.0,6.670832032063167,0,1.0,20.0,1,560784
0.0,25.266666666666666,2.0,0.0,0,0.2,0.0,1,560951
0.0,25.266666666666666,2.0,0.0,0,0.2,0.0,1,560951
0.46153846153846156,28.11392405063291,0.3333333333333333,1.4354811251305468,0,1.0,4.0,0,561363
0.46153846153846156,28.11392405063291,0.3333333333333333,1.4354811251305468,0,1.0,4.0,0,561363
0.38461538461538464,33.66346153846154,1.0833333333333333,2.3532698077098573,0,1.0,9.0,0,561559
0.38461538461538464,33.66346153846154,1.0833333333333333,2.3532698077098573,0,1.0,9.0,0,561559
0.3076923076923077,29.81081081081081,0.0,5.316498049952761,1,1.0,18.0,0,561774
0.3076923076923077,29.81081081081081,0.0,5.316498049952761,1,1.0,18.0,0,561774
0.6666666666666666,8.152542372881356,2.3333333333333335,5.773502691896257,0,0.6,10.0,1,561823
0.6666666666666666,8.152542372881356,2.3333333333333335,5.773502691896257,0,0.6,10.0,1,561823
0.0,13.106060606060606,2.0,0.0,0,1.0,0.0,0,562450
0.3333333333333333,10.714285714285714,3.0,3.605551275463989,0,0.6,7.0,1,562585
0.3333333333333333,10.714285714285714,3.0,3.605551275463989,0,0.6,7.0,1,562585
0.4,21.81159420289855,1.7777777777777777,2.7284509239574835,0,1.0,8.0,0,562825
0.4,21.81159420289855,1.7777777777777777,2.7284509239574835,0,1.0,8.0,0,562825
0.3333333333333333,10.010416666666666,2.8181818181818183,4.166969685951215,0,1.0,14.0,0,563046
0.3333333333333333,10.010416666666666,2.8181818181818183,4.166969685951215,0,1.0,14.0,0,563046
,6.166666666666667,0.0,0.0,0,0.0,0.0,1,563556
0.0,23.285714285714285,2.0,0.0,0,0.2,0.0,1,563631
0.0,23.285714285714285,2.0,0.0,0,0.2,0.0,1,563631
0.6153846153846154,11.2,0.0,7.32523657700493,1,1.0,29.0,0,563819
0.6153846153846154,11.2,0.0,7.32523657700493,1,1.0,29.0,0,563819
0.8333333333333334,14.476635514018692,0.0,1.2649110640673518,0,1.0,3.0,1,563967
0.8333333333333334,14.476635514018692,0.0,1.2649110640673518,0,1.0,3.0,1,563967
0.8333333333333334,14.476635514018692,0.0,1.2649110640673518,0,1.0,3.0,1,563967
0.0,12.666666666666666,0.0,0.0,0,0.2,0.0,1,564325
0.0,12.666666666666666,0.0,0.0,0,0.2,0.0,1,564325
,83.33333333333333,0.0,0.0,0,0.0,0.0,1,564444
,83.33333333333333,0.0,0.0,0,0.0,0.0,1,564444
0.6,21.446153846153845,0.8,1.6431676725154984,0,1.0,4.0,1,564700
0.6,21.446153846153845,0.8,1.6431676725154984,0,1.0,4.0,1,564700
,0.0,0.0,0.0,0,0.0,0.0,1,564841
0.5,22.385057471264368,0.0,0.9574271077563381,0,0.8,2.0,1,565275
0.5,22.385057471264368,0.0,0.9574271077563381,0,0.8,2.0,1,565275
0.5,22.385057471264368,0.0,0.9574271077563381,0,0.8,2.0,1,565275
0.5,22.385057471264368,0.0,0.9574271077563381,0,0.8,2.0,1,565275
0.2857142857142857,22.232142857142858,1.1666666666666667,1.3291601358251257,0,1.0,3.0,0,565399
0.0,46.333333333333336,0.0,8.48528137423857,1,0.4,12.0,1,565838
0.0,46.333333333333336,0.0,8.48528137423857,1,0.4,12.0,1,565838
0.1111111111111111,34.922222222222224,0.0,11.597413504743203,1,1.0,35.0,1,565883
0.1111111111111111,34.922222222222224,0.0,11.597413504743203,1,1.0,35.0,1,565883
0.1111111111111111,34.922222222222224,0.0,11.597413504743203,1,1.0,35.0,1,565883
0.375,15.463235294117647,6.866666666666666,21.57004095190055,1,1.0,102.0,1,566185
0.375,15.463235294117647,6.866666666666666,21.57004095190055,1,1.0,102.0,1,566185
0.23076923076923078,49.08810572687225,0.0,2.151461800448216,0,1.0,6.0,0,566310
0.23076923076923078,49.08810572687225,0.0,2.151461800448216,0,1.0,6.0,0,566310
0.5833333333333334,19.755102040816325,0.7272727272727273,1.009049958219026,0,1.0,2.0,0,566428
0.5833333333333334,19.755102040816325,0.7272727272727273,1.009049958219026,0,1.0,2.0,0,566428
0.4,29.225806451612904,1.0,2.9154759474226504,0,1.0,7.0,1,566664
0.4,29.225806451612904,1.0,2.9154759474226504,0,1.0,7.0,1,566664
0.4,29.225806451612904,1.0,2.9154759474226504,0,1.0,7.0,1,566664
0.0,33.22222222222222,2.0,0.0,0,1.0,0.0,0,566670
,16.4375,0.0,0.0,0,0.0,0.0,1,566704
,16.4375,0.0,0.0,0,0.0,0.0,1,566704
0.0,9.880952380952381,2.0,0.0,0,0.6,0.0,0,566715
0.3333333333333333,43.89655172413793,0.0,2.516611478423583,0,0.6,5.0,1,566871
0.3333333333333333,43.89655172413793,0.0,2.516611478423583,0,0.6,5.0,1,566871
0.0,11.0,8.0,8.48528137423857,0,0.4,12.0,1,566872
0.0,23.23076923076923,2.0,0.0,0,0.4,0.0,1,568047
0.09523809523809523,25.61875,0.0,75.91912247842923,1,1.0,219.0,0,568084
0.09523809523809523,25.61875,0.0,75.91912247842923,1,1.0,219.0,0,568084
0.3333333333333333,47.775,0.0,63.401809703542455,1,1.0,191.0,0,569080
0.3333333333333333,47.775,0.0,63.401809703542455,1,1.0,191.0,0,569080
0.42857142857142855,31.40394088669951,0.0,47.84104711932719,1,1.0,218.0,0,569108
0.42857142857142855,31.40394088669951,0.0,47.84104711932719,1,1.0,218.0,0,569108
0.5555555555555556,23.473053892215567,0.3333333333333333,1.4142135623730951,0,1.0,4.0,1,569342
0.5555555555555556,23.473053892215567,0.3333333333333333,1.4142135623730951,0,1.0,4.0,1,569342
0.5555555555555556,23.473053892215567,0.3333333333333333,1.4142135623730951,0,1.0,4.0,1,569342
0.25,34.5679012345679,1.263157894736842,6.436373247784448,0,1.0,27.0,0,569609
0.25,34.5679012345679,1.263157894736842,6.436373247784448,0,1.0,27.0,0,569609
0.0,46.895833333333336,0.0,84.39098349490955,1,1.0,221.0,1,569712
0.0,46.895833333333336,0.0,84.39098349490955,1,1.0,221.0,1,569712
0.5714285714285714,11.036363636363637,0.0,8.596787882968957,1,1.0,24.0,1,569928
0.5714285714285714,11.036363636363637,0.0,8.596787882968957,1,1.0,24.0,1,569928
0.0,27.2,2.0,0.0,0,0.2,0.0,1,570113
0.0,35.82857142857143,0.0,0.7071067811865476,0,0.4,1.0,1,570377
0.0,35.82857142857143,0.0,0.7071067811865476,0,0.4,1.0,1,570377
0.16666666666666666,15.35897435897436,0.6,1.9493588689617927,0,1.0,4.0,0,570410
0.6666666666666666,34.45945945945946,0.0,1.1547005383792517,0,0.6,2.0,1,570488
0.6666666666666666,34.45945945945946,0.0,1.1547005383792517,0,0.6,2.0,1,570488
0.5,28.023809523809526,1.0,1.4142135623730951,0,0.4,2.0,1,570514
0.25,13.544910179640718,0.0,8.048661527294607,1,1.0,21.0,0,570872
0.25,13.544910179640718,0.0,8.048661527294607,1,1.0,21.0,0,570872
0.0,17.906666666666666,2.0,0.0,0,1.0,0.0,0,570967
0.6,33.345238095238095,0.0,3.22490309931942,1,1.0,11.0,1,571025
0.6,33.345238095238095,0.0,3.22490309931942,1,1.0,11.0,1,571025
0.75,23.978571428571428,0.5,3.0,0,0.8,6.0,1,571128
0.75,23.978571428571428,0.5,3.0,0,0.8,6.0,1,571128
0.0,38.80434782608695,0.0,5.52914356581818,1,1.0,13.0,0,571129
0.3333333333333333,24.819148936170212,4.5,7.529940238806681,0,1.0,17.0,1,571233
0.3333333333333333,24.819148936170212,4.5,7.529940238806681,0,1.0,17.0,1,571233
,0.0,0.0,0.0,0,0.0,0.0,1,571276
,12.0,0.0,0.0,0,0.0,0.0,1,571365
0.5,30.846153846153847,0.5,2.1213203435596424,0,0.4,3.0,1,571389
0.5,30.846153846153847,0.5,2.1213203435596424,0,0.4,3.0,1,571389
0.0,16.860759493670887,3.2,2.6832815729997477,0,1.0,6.0,1,571571
0.5,18.759493670886076,6.25,7.32006375199925,0,0.8,14.0,1,571595
0.5,18.759493670886076,6.25,7.32006375199925,0,0.8,14.0,1,571595
,10.0,0.0,0.0,0,0.0,0.0,1,571702
,10.0,0.0,0.0,0,0.0,0.0,1,571702
0.6428571428571429,19.4,0.0,5.732274797929209,1,1.0,22.0,0,571776
0.6428571428571429,19.4,0.0,5.732274797929209,1,1.0,22.0,0,571776
0.25,18.47887323943662,2.75,3.3040379335998353,0,0.8,8.0,1,571992
0.25,18.47887323943662,2.75,3.3040379335998353,0,0.8,8.0,1,571992
0.19047619047619047,32.58389261744966,0.0,72.251370411334,1,1.0,206.0,0,572036
0.19047619047619047,32.58389261744966,0.0,72.251370411334,1,1.0,206.0,0,572036
0.3684210526315789,33.45177664974619,0.0,67.03564557590072,1,1.0,231.0,1,572154
0.3684210526315789,33.45177664974619,0.0,67.03564557590072,1,1.0,231.0,1,572154
0.3684210526315789,33.45177664974619,0.0,67.03564557590072,1,1.0,231.0,1,572154
0.3684210526315789,33.45177664974619,0.0,67.03564557590072,1,1.0,231.0,1,572154
0.0,10.887323943661972,3.3333333333333335,11.590225767142474,1,0.6,23.0,1,572241
0.0,10.887323943661972,3.3333333333333335,11.590225767142474,1,0.6,23.0,1,572241
1.0,18.2,0.0,0.5773502691896258,0,0.6,1.0,1,572279
1.0,18.2,0.0,0.5773502691896258,0,0.6,1.0,1,572279
0.6153846153846154,21.07377049180328,0.5,1.1677484162422844,0,1.0,3.0,0,572303
0.6153846153846154,21.07377049180328,0.5,1.1677484162422844,0,1.0,3.0,0,572303
0.6428571428571429,12.85897435897436,0.0,8.362768526983002,1,1.0,40.0,1,572382
0.6428571428571429,12.85897435897436,0.0,8.362768526983002,1,1.0,40.0,1,572382
0.0,12.5625,2.0,0.0,0,0.4,0.0,1,572401
0.0,18.173333333333332,2.0,0.0,0,1.0,0.0,0,572438
0.46153846153846156,29.130434782608695,0.0,1.8090680674665818,0,1.0,5.0,0,572570
0.46153846153846156,29.130434782608695,0.0,1.8090680674665818,0,1.0,5.0,0,572570
0.0625,36.589285714285715,0.0,7.356888576280705,1,1.0,26.0,0,572854
0.0625,36.589285714285715,0.0,7.356888576280705,1,1.0,26.0,0,572854
0.38461538461538464,31.4390243902439,0.0,2.354878881270658,0,1.0,8.0,0,572891
0.38461538461538464,31.4390243902439,0.0,2.354878881270658,0,1.0,8.0,0,572891
0.0,3.85,3.0,0.0,0,0.2,0.0,1,572909
0.0,3.85,3.0,0.0,0,0.2,0.0,1,572909
0.3333333333333333,20.813186813186814,0.0,3.286335345030997,0,1.0,9.0,1,573153
0.3333333333333333,20.813186813186814,0.0,3.286335345030997,0,1.0,9.0,1,573153
0.3333333333333333,20.813186813186814,0.0,3.286335345030997,0,1.0,9.0,1,573153
0.125,23.13978494623656,0.0,55.70663485319021,1,1.0,225.0,1,573166
0.125,23.13978494623656,0.0,55.70663485319021,1,1.0,225.0,1,573166
0.0,16.083333333333332,11.5,13.435028842544403,0,0.4,19.0,1,573197
0.4166666666666667,23.888111888111887,2.6363636363636362,4.129714936232943,0,1.0,14.0,0,573377
0.4166666666666667,23.888111888111887,2.6363636363636362,4.129714936232943,0,1.0,14.0,0,573377
0.25,19.23076923076923,0.45454545454545453,4.740540820700447,0,1.0,17.0,0,573440
0.25,19.23076923076923,0.45454545454545453,4.740540820700447,0,1.0,17.0,0,573440
0.5,26.86046511627907,5.0,6.97614984548545,0,0.8,15.0,1,573462
0.5,26.86046511627907,5.0,6.97614984548545,0,0.8,15.0,1,573462
0.5384615384615384,34.56,0.25,1.5447859516333116,0,1.0,5.0,0,573558
0.5384615384615384,34.56,0.25,1.5447859516333116,0,1.0,5.0,0,573558
0.7142857142857143,22.741935483870968,0.5714285714285714,0.9759000729485332,0,1.0,2.0,1,573662
0.7142857142857143,22.741935483870968,0.5714285714285714,0.9759000729485332,0,1.0,2.0,1,573662
,10.0,0.0,0.0,0,0.0,0.0,1,573665
,10.0,0.0,0.0,0,0.0,0.0,1,573665
0.0,16.096774193548388,0.0,2.8867513459481287,0,0.6,5.0,1,573696
0.0,16.096774193548388,0.0,2.8867513459481287,0,0.6,5.0,1,573696
0.16666666666666666,27.818181818181817,0.0,107.79362999113938,1,1.0,246.0,1,573697
0.16666666666666666,27.818181818181817,0.0,107.79362999113938,1,1.0,246.0,1,573697
0.16666666666666666,27.818181818181817,0.0,107.79362999113938,1,1.0,246.0,1,573697
0.0,12.454545454545455,18.0,0.0,0,0.2,0.0,1,573701
0.0,12.454545454545455,18.0,0.0,0,0.2,0.0,1,573701
0.3333333333333333,15.3875,0.625,1.7677669529663689,0,1.0,5.0,0,574221
0.25,26.68141592920354,0.0,81.6314635011117,1,1.0,235.0,1,574283
0.25,26.68141592920354,0.0,81.6314635011117,1,1.0,235.0,1,574283
0.6666666666666666,25.555555555555557,0.5,1.6431676725154984,0,1.0,4.0,1,574523
0.6666666666666666,25.555555555555557,0.5,1.6431676725154984,0,1.0,4.0,1,574523
0.6666666666666666,25.555555555555557,0.5,1.6431676725154984,0,1.0,4.0,1,574523
0.8,21.41304347826087,0.0,1.3416407864998738,0,1.0,3.0,1,574529
0.8,21.41304347826087,0.0,1.3416407864998738,0,1.0,3.0,1,574529
0.3125,30.43859649122807,0.0,73.59936593929778,1,1.0,225.0,1,574551
0.3125,30.43859649122807,0.0,73.59936593929778,1,1.0,225.0,1,574551
,72.5,0.0,0.0,0,0.0,0.0,1,574564
,37.53846153846154,0.0,0.0,0,0.0,0.0,1,574580
,37.53846153846154,0.0,0.0,0,0.0,0.0,1,574580
0.0,26.6875,6.0,0.0,0,0.2,0.0,1,574663
0.0,26.6875,6.0,0.0,0,0.2,0.0,1,574663
0.2857142857142857,23.5,1.1666666666666667,1.3291601358251257,0,1.0,3.0,0,574817
0.4,16.930232558139537,0.0,1.6733200530681511,0,1.0,4.0,1,574830
0.4,16.930232558139537,0.0,1.6733200530681511,0,1.0,4.0,1,574830
0.3,28.986842105263158,2.7,3.973523485382827,0,1.0,12.0,1,575166
0.3,28.986842105263158,2.7,3.973523485382827,0,1.0,12.0,1,575166
0.0,30.0,2.0,0.0,0,0.2,0.0,1,575287
0.25,23.185714285714287,3.75,3.593976442141304,0,0.8,8.0,1,575419
0.25,23.185714285714287,3.75,3.593976442141304,0,0.8,8.0,1,575419
0.5,23.670212765957448,0.0,1.707825127659933,0,0.8,4.0,1,575545
0.5,23.670212765957448,0.0,1.707825127659933,0,0.8,4.0,1,575545
0.75,20.19672131147541,0.0,1.5,0,0.8,3.0,1,575703
0.75,20.19672131147541,0.0,1.5,0,0.8,3.0,1,575703
0.0,43.993506493506494,1.25,3.910940365878077,0,1.0,11.0,0,575733
0.0,43.993506493506494,1.25,3.910940365878077,0,1.0,11.0,0,575733
0.3076923076923077,29.427672955974842,2.0,2.412090756622109,0,1.0,8.0,0,575745
0.3076923076923077,29.427672955974842,2.0,2.412090756622109,0,1.0,8.0,0,575745
0.2222222222222222,29.014705882352942,0.0,3.7201190457142252,0,1.0,9.0,0,575824
0.14285714285714285,10.022900763358779,2.6666666666666665,3.32665998663324,0,1.0,10.0,0,575967
0.6666666666666666,22.75,0.0,1.3291601358251257,0,1.0,4.0,1,576191
